"population","year","accession_name","accession","row","column","num_peds","num_no_fruit","num_berries","num_aborted_flower","num_aborted_berries","total_berry_weight","upright_length","secondary_growth","dry_wt_leaves","berry_length","berry_width","berry_weight","num_seeds","calyx_diam","calyx_lobe_form","calyx_lobe_size","berry_skin","rebud","chimera_LvW","chimera_eccentricity","chimera_solidity","chimera_tortuosity","chimera_umccLogX","chimera_umccLogY"
1,2014,"CNJ04_21_36","R4C36","4","36",3.7,0.2,2.3,0.3,0.9,4.1622,4.12,NA,NA,19.8,15.93,2.0386,19.7,3.18,1.1,0.9,1.8,0.3,1.46725581051598,0.731776750929143,0.990860071130827,84.2951672353009,450.545667363964,435.989576572206
1,2014,"CNJ04_21_4","R4C4","4","4",5.2,0.6,2.2,1.3,1.1,4.385,3.17,NA,NA,18.16,16.76,2.2294,21.9,2.91,1.6,1.2,1.7,0.3,1.43326967678901,0.716384790558589,0.990094124791255,98.5,443.614195558365,434.603282211086
1,2014,"CNJ04_21_5","R4C5","4","5",5.27272727272727,0.818181818181818,2.63636363636364,0.545454545454545,1.27272727272727,5.171,3.33636363636364,2.85,NA,20.7727272727273,16.6272727272727,2.42136363636364,18.6363636363636,3.19090909090909,1.54545454545455,1.27272727272727,1.54545454545455,0.272727272727273,1.4559732478931,0.726822063327344,0.9895548465512,98,450.545667363964,438.069018113885
1,2014,"CNJ04_21_6","R4C6","4","6",5.3,1.2,2.2,0.6,1.3,4.6888,4.06666666666667,NA,NA,20.01,17.03,2.3942,19.2,2.95,1.8,1.8,1.2,0.3,1.51526786425682,0.751310117128507,0.989630589760207,90.4096655293983,460.942875072364,437.375870933325
1,2014,"CNJ04_21_7","R4C7","4","7",5.7,0.5,2.4,0.3,2.5,5.3367,3.38888888888889,NA,NA,20.03,17.74,2.5293,19.6,3.11,1.2,1.6,1.4,0.5,1.40530772782255,0.702597064575,0.989661223866931,99,440.841606836125,434.603282211086
1,2014,"CNJ04_21_8","R4C8","4","8",3.4,1.2,1.3,0.1,0.8,5.1091,3.193,NA,NA,25.6,16.81,2.853,25.6,2.98,0.7,1.4,1,0.2,1.64596057182576,0.794282989358989,0.989070202927351,107,485.203026391962,444.307342738925
1,2014,"CNJ04_21_9","R4C9","4","9",3.4,0.4,2.5,0,0.5,4.5585,3.77,NA,NA,19.4,16.56,2.1844,9.3,3.33,0.1,1.9,2,0.2,1.58907675194861,0.777165530746256,0.990149287923332,100.204832764699,494.213939739241,459.556580711244
2,2011,"CNJ02_1_1","R7C46","7","46",5,0.6,2.6,0.9,0.9,6.278,2.66,0.4,0.0317,24.037,18.051,2.785,19.8,2.743,1.4,0.6,1.8,0.9,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565
2,2011,"CNJ02_1_10","R8C1","8","1",3.2,0,2.3,0.3,0.6,4.923,4.44,2.3,0.0909,22.163,18.494,2.493,19.5,3.097,1.1,1.1,1,0.9,1.34443323326222,0.668393502513594,0.988547993964483,117.204832764699,488.668762294761,469.260641239083
2,2011,"CNJ02_1_100","R9C37","9","37",4.72727272727273,0.454545454545455,2.18181818181818,1.18181818181818,0.909090909090909,5.75090909090909,2.96363636363636,2,0.0676363636363636,22.0727272727273,19.3181818181818,2.83,23,2.61,1.81818181818182,1,1.72727272727273,0.636363636363636,1.11816714637344,0.447426558935287,0.990731520490234,122.5,426.285516044366,454.011403266764
2,2011,"CNJ02_1_101","R9C38","9","38",4.7,1.1,2.1,1,0.5,5.981,3.64,NA,0.0842,22.65,19.57,3.149,26,2.93,1,0.9,1.4,0.8,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884
2,2011,"CNJ02_1_102","R9C39","9","39",4,0,2,1.3,0.7,5.744,3.2,1.4,0.0663,23.693,19.392,3.109,26.3,2.851,1.1,1.3,1.8,1,1.38585466054885,0.692334829791977,0.990779676710003,121,475.498965864123,455.397697627884
2,2011,"CNJ02_1_103","R9C40","9","40",3.5,0,1.7,1.2,0.6,4.221,4.11,1.05,0.0929,23.061,18.334,2.723,27.6,2.839,0.4,1.9,1.8,1,1.2409606333955,0.592150577328473,0.990730769230769,115.5,449.159373002845,454.011403266764
2,2011,"CNJ02_1_104","R9C41","9","41",3.54545454545455,0.454545454545455,2.45454545454545,0.545454545454545,0.0909090909090909,6.61454545454546,4.23,1.5,0.1106,24.5027272727273,18.4054545454545,3.04090909090909,20.7272727272727,3.06181818181818,0.363636363636364,0.636363636363636,1.72727272727273,0.818181818181818,1.55542302676488,0.765940119645756,0.989336177019462,88.6144982940974,481.044143308602,447.773078641725
2,2011,"CNJ02_1_105","R9C42","9","42",4.7,2.2,1.5,0.7,0.3,3.454,4.23,1.425,0.0684,22.07,18.109,2.528,31.4,2.754,1.4,1.2,2.5,0.9,1.32300605353021,0.654739692701061,0.991367630550072,117,471.340082780763,458.863433530684
2,2011,"CNJ02_1_106","R9C43","9","43",3.8,0.3,2.1,1.2,0.2,6.696,3.35,1.93333333333333,0.0882,23.385,20.371,3.348,27.2,3.04,1.4,1.2,1.8,0.9,1.34443323326222,0.668393502513594,0.988547993964483,117.204832764699,488.668762294761,469.260641239083
2,2011,"CNJ02_1_107","R9C44","9","44",4.3,2.2,1.5,0.3,0.3,3.525,3.8,1.35,0.0779,23.703,16.679,2.43,16.6,2.939,1.1,1.4,1.9,0.7,1.40908698560512,0.704524772988865,0.989343824001222,90.7048327646991,456.783991989004,444.307342738925
2,2011,"CNJ02_1_108","R9C45","9","45",3.6,0.8,1.8,0.4,0.6,5.1,3.52,2.125,0.0769,27.101,18.296,3.065,19.9,2.712,1.1,1,2.2,0.8,1.61819105458091,0.786198533692122,0.989406698929238,93.2048327646991,490.055056655881,449.159373002845
2,2011,"CNJ02_1_109","R9C46","9","46",3.6,0.9,2.1,0.3,0.3,5.158,2.93,4,0.0668,24.026,18.268,2.751,27.7,3.028,0.7,1,1.7,0.8,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004
2,2011,"CNJ02_1_11","R8C2","8","2",5.9,0.1,2.7,2.1,1,4.525,2.34,2.4,0.0511,23.377,16.954,2.205,15.5,3.034,1.4,0.7,1.2,0.3,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884
2,2011,"CNJ02_1_110","R9C47","9","47",4.77777777777778,0.888888888888889,1.66666666666667,1.66666666666667,0.555555555555556,3.948,2.44,1.56,0.0433333333333333,22.943,16.951,2.38,24.5,2.788,1.1,1,2,0.7,1.5704585388767,0.771064784781837,0.987084447841039,106.909665529398,494.907086919801,457.477139169564
2,2011,"CNJ02_1_111","R9C48","9","48",4.1,0.7,2.2,0.7,0.5,5.229,3.98,NA,0.0853,23.411,18.615,2.86,19.1,2.922,1.4,1.4,2.1,0.9,1.35776113415368,0.676430386503091,0.990138899547234,112.204832764699,457.477139169564,449.159373002845
2,2011,"CNJ02_1_112","R9C49","9","49",4.4,0.7,1.4,2,0.3,3.6,2.66,1.83333333333333,0.0457,23.459,17.777,2.69,17.1,3.043,0.5,0.9,2,0.4,1.5242163009163,0.754695816096402,0.991030876684096,101.5,474.805818683563,447.079931461165
2,2011,"CNJ02_1_113","R9C50","9","50",4.3,0.9,2.4,0.8,0.2,5.754,3.17,NA,0.0549,24.46,18.434,2.737,28.2,2.891,0.7,1,1.8,0.8,1.64178987232125,0.793100078545195,0.986752704498007,112,500.45226436428,459.556580711244
2,2011,"CNJ02_1_114","R9C51","9","51",3.6,1.3,1.4,0.6,0.3,4.208,2.5875,2.45,0.0661,25.791,19.485,3.251,25,2.746,1.5,1.1,2.1,0.8,1.64178987232125,0.793100078545195,0.986752704498007,112,500.45226436428,459.556580711244
2,2011,"CNJ02_1_115","R9C52","9","52",4.9,0.8,2.2,1.1,0.8,6.105,3.28,NA,0.0757,23.343,19.428,2.982,24.3,2.806,1.4,1.1,1.8,1,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684
2,2011,"CNJ02_1_116","R9C53","9","53",4,1.1,1.9,0.7,0.3,5.506,3.81,2.38,0.0837,24.9033333333333,19.334,3.11555555555556,20.1,2.994,0.9,1,2,0.8,1.68773951646694,0.805564202253523,0.982783411533222,125.909665529398,499.759117183721,458.170286350124
2,2011,"CNJ02_1_117","R9C54","9","54",4.5,0.4,3,0.5,0.6,8.342,4.44,2.7,0.0703333333333333,24.698,18.95,3.157,22.3,3.028,0.5,1,1.7,0.6,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684
2,2011,"CNJ02_1_118","R10C2","10","2",3,0.4,1.8,0.6,0.2,5.007,5.55,4.64,0.1195,24.84,18.844,3.152,20.1,2.792,1.7,0.9,2.2,0.9,1.44062122867217,0.719835217896617,0.991477489872353,101.5,454.704550447324,440.841606836125
2,2011,"CNJ02_1_119","R10C3","10","3",3.5,0.7,2,0.7,0.1,3.656,3.54,1.4,0.0704,19.926,17.273,2.101,20.5,2.83,1.7,1.2,2.1,0.9,1.2409606333955,0.592150577328473,0.990730769230769,115.5,449.159373002845,454.011403266764
2,2011,"CNJ02_1_12","R8C3","8","3",4.6,0.1,2.7,1.6,0.2,4.939,3.57,2,0.0714,21.521,16.986,2.183,17.4,2.765,0.8,2,1.8,0.8,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004
2,2011,"CNJ02_1_120","R10C4","10","4",4.2,1.3,2.2,0.5,0.2,5.122,4.73,3.7,0.0889,19.101,19.045,2.519,23.1,2.9,1.7,1.5,1.9,0.8,1.09126045755202,0.400328920253646,0.989802201185254,132.409665529398,422.819780141567,455.397697627884
2,2011,"CNJ02_1_121","R10C5","10","5",3.3,0.2,2.3,0.7,0.1,4.266,4.47,1.98,0.0906,19.437,17.916,2.186,26.4,2.862,1.1,1,2.6,0.7,1.61737977991087,0.785954786107649,0.98320732494966,122,498.372822822601,459.556580711244
2,2011,"CNJ02_1_122","R10C6","10","6",3.5,0.8,1.4,0.9,0.4,3.009,4.25,0.6,0.0508,21.368,17.195,2.242,23.6,2.767,0.6,1,1.2,0.4,1.59475435033542,0.778974323149046,0.985101924176033,120.114498294097,496.986528461481,460.249727891804
2,2011,"CNJ02_1_123","R10C7","10","7",4.90909090909091,1.09090909090909,2.36363636363636,1,0.454545454545455,4.07363636363636,2.86363636363636,NA,0.0527777777777778,20.9372727272727,16.5481818181818,2.11181818181818,20.6,2.855,1.1,0.9,2,0.5,1.39666465661214,0.698109013679847,0.990809527456537,102.114498294097,453.318256086204,444.307342738925
2,2011,"CNJ02_1_124","R10C8","10","8",4.4,0.4,2.4,0.8,0.8,5.185,2.66,1.43333333333333,0.0535,24.063,17.719,2.507,22.7,2.478,1.2,1.1,2.7,0.4,1.53027055350623,0.756944460049479,0.990332975295381,99.5,486.589320753082,457.477139169564
2,2011,"CNJ02_1_125","R10C9","10","9",4.5,0.6,2.5,1.2,0.2,4.182,3.18,2.4,0.0642222222222222,21.007,16.709,2.103,24.9,3.19,0.7,0.7,2.1,0.7,1.55385963140204,0.765396697060967,0.988521038427914,93.4096655293983,479.657848947482,447.079931461165
2,2011,"CNJ02_1_126","R10C10","10","10",3.5,0.4,2.9,0,0.2,6.061,3.21,2.03333333333333,0.0649,24.07,17.038,2.302,26,3.022,1.2,1,1.7,0.8,1.70190355518297,0.809167995279986,0.98047771299605,124.704832764699,502.53170590596,458.863433530684
2,2011,"CNJ02_1_127","R10C11","10","11",4.5,1.1,1.8,1.4,0.2,3.654,2.92,2,0.0578888888888889,21.5,17.55,2.253,22.6,2.785,0.7,1.3,2.3,0.8,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884
2,2011,"CNJ02_1_128","R10C12","10","12",4.2,0.6,2.3,1.1,0.2,6.369,3,2.06666666666667,0.0699,26.4888888888889,18.8888888888889,3.192,26.3,2.898,1.1,1.2,1.9,0.9,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684
2,2011,"CNJ02_1_129","R10C13","10","13",4.6,0.4,2.7,1.2,0.3,5.676,4.3,3.7,0.1063,23.758,17.106,2.445,23.3,2.514,1.5,1.1,2,1,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884
2,2011,"CNJ02_1_13","R8C4","8","4",3.4,0,2,1.1,0.3,3.128,3.861,1.7,0.0777,18.411,15.721,1.798,21.6,2.923,0.5,2,2,0.8,1.40903424376239,0.704498013473049,0.989344637946838,91.7048327646991,456.090844808444,443.614195558365
2,2011,"CNJ02_1_130","R10C14","10","14",5.2,1.5,1.2,1.9,0.6,2.319,2.52,3.68571428571429,0.0776,21.182,16.374,2.038,26,2.678,1,1.5,1.88888888888889,1,1.49474016985014,0.743251066346965,0.989569005043558,97.6144982940974,474.805818683563,449.159373002845
2,2011,"CNJ02_1_131","R10C15","10","15",4.2,0.9,2,0.6,0.7,5.632,2.67,6.6,0.0771,25.97,18.89,3.062,23.2,3.068,1.6,0.3,2.2,0.6,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565
2,2011,"CNJ02_1_132","R10C16","10","16",3.4,0.3,1.9,1.1,0.1,4.412,2.22,NA,0.0539,23.67,17.53,2.522,29.1,2.697,0.3,1.2,1.4,0.7,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565
2,2011,"CNJ02_1_133","R10C17","10","17",4.3,0.7,2.7,0.8,0.1,5.455,5.07,1.3,0.0945,21.012,18.132,2.288,25.5,2.59,1.4,1.2,1.7,0.7,1.2971679927595,0.636943880727018,0.99054936611602,121,454.011403266764,451.931961725084
2,2011,"CNJ02_1_134","R10C18","10","18",4.8,1.2,1.8,1.2,0.6,4.065,3.59,NA,0.0647,21.059,17.437,2.339,24.4,2.407,1.3,1.2,1.5,0.8,1.49856091449143,0.744782877979582,0.987409312502399,124,491.441351017001,459.556580711244
2,2011,"CNJ02_1_135","R10C19","10","19",4.1,0.6,2.1,1.3,0.1,3.221,2.28888888888889,1.2,0.0493,18.4888888888889,16.6222222222222,1.797,22.4,2.384,1.5,1.1,1.9,0.666666666666667,1.3054580291983,0.642823091549352,0.990868459582338,118.204832764699,460.249727891804,454.011403266764
2,2011,"CNJ02_1_136","R10C20","10","20",5.7,0.2,2.7,2.7,0.1,5.781,3.97,5.5,0.088,20.71,17.93,2.456,23.6,2.879,0.9,1,2,0.6,1.3054580291983,0.642823091549352,0.990868459582338,118.204832764699,460.249727891804,454.011403266764
2,2011,"CNJ02_1_137","R10C21","10","21",3.6,0.8,2,0.5,0.3,4.507,2.86,1.8,0.0499,24.288,17.817,2.473,19.2,2.975,1.22222222222222,0.8,2,0.5,1.49889954507751,0.744917925537535,0.9905804286477,99,465.101758155723,444.307342738925
2,2011,"CNJ02_1_138","R10C22","10","22",4,1,1.8,1.1,0.1,3.703,4.31,1.9,0.078,18.853,17.957,2.275,21.4,2.927,1.2,1.3,1.88888888888889,0.6,1.03533900121906,0.259037678099234,0.98906166628554,126.114498294097,409.649983710928,455.397697627884
2,2011,"CNJ02_1_139","R10C23","10","23",5.11111111111111,0.333333333333333,2.77777777777778,1.77777777777778,0.222222222222222,4.914,3.27,2.6,0.0826,20.96,16.978,2.101,20.4,2.886,1.3,1,1.8,0.8,1.50594903762707,0.747703182465512,0.989536963055968,90,465.794905336283,442.921048377805
2,2011,"CNJ02_1_14","R8C5","8","5",4.22222222222222,0,2,2,0.222222222222222,4.67,4.77,NA,0.0995,21.043,18.311,2.581,27,3.093,0.2,1.7,2,1,1.55970264097694,0.767417376822317,0.989861259338314,89.2048327646991,484.509879211402,449.159373002845
2,2011,"CNJ02_1_140","R10C24","10","24",4,0.4,1.6,1.7,0.3,3.496,2.78,0.8,0.0556,20.3344444444444,18.5555555555556,2.53222222222222,22.9,3.215,1.7,0.5,2,0.7,1.08353044117074,0.385018143450968,0.989938021271712,123.614498294097,417.967749877647,454.011403266764
2,2011,"CNJ02_1_141","R10C25","10","25",4.9,0.8,2.5,1.6,0,5.222,2.81,NA,0.0756,21.83,17.19,2.296,20.3,3.24,1.2,1,2,0.3,1.45168329245867,0.724898695926003,0.99038572472407,120.704832764699,483.816732030842,457.477139169564
2,2011,"CNJ02_1_142","R10C26","10","26",3.7,0.5,1.9,0.9,0.4,3.893,2.81111111111111,NA,0.0592,21.3,17.27,2.314,28.4,2.891,0.2,1.7,1.8,0.8,1.55970264097694,0.767417376822317,0.989861259338314,89.2048327646991,484.509879211402,449.159373002845
2,2011,"CNJ02_1_143","R10C27","10","27",5.1,0.3,2.8,1.4,0.6,5.827,2.69,1.7,0.0741,20.73,18.05,2.505,24.5,2.85,0.9,1.2,2.22222222222222,0.4,1.45168329245867,0.724898695926003,0.99038572472407,120.704832764699,483.816732030842,457.477139169564
2,2011,"CNJ02_1_144","R10C28","10","28",3.8,0.6,2,0.8,0.4,4.537,3.53,1.2,0.0656,20.97,18,2.46,21.9,3.035,0,2,2.1,0.6,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884
2,2011,"CNJ02_1_145","R10C29","10","29",4.6,0.7,2.3,1.5,0.1,4.874,2.9,1.35,0.0639,23.576,18.009,2.596,21.6,3.186,0.9,0.7,1.5,0.8,1.55970264097694,0.767417376822317,0.989861259338314,89.2048327646991,484.509879211402,449.159373002845
2,2011,"CNJ02_1_146","R10C30","10","30",6.1,1.7,1.9,2,0.5,4.487,3.74,2.97142857142857,0.081,23.844,18.063,2.743,29.2,2.918,1.2,0.9,2,0.9,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884
2,2011,"CNJ02_1_147","R10C31","10","31",5.33333333333333,0.555555555555556,2.66666666666667,2.11111111111111,0,4.77,2.65,1.4,0.0648,22.547,17.718,2.489,21.9,2.887,0.1,1.8,2.3,1,1.52824421552716,0.756195564269505,0.988999734476349,87.6144982940974,471.340082780763,442.921048377805
2,2011,"CNJ02_1_148","R10C32","10","32",5.8,1.4,1.7,2,0.7,3.732,2.38,1.4,0.0393,23.805,17.189,2.367,16.6,2.671,0.8,1.2,2.1,0.9,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884
2,2011,"CNJ02_1_149","R10C33","10","33",4.1,0.5,2.1,1.2,0.3,5.787,2.8,1.56666666666667,0.0688,23.23,18.98,2.954,21.8,2.946,0.5,1.4,2.1,0.5,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884
2,2011,"CNJ02_1_15","R8C6","8","6",5.4,0,2.9,1,1.5,6.482,4.4,NA,0.0991,22.507,18.641,2.642,18.9,3.095,1,0.9,1.9,0.8,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004
2,2011,"CNJ02_1_150","R10C34","10","34",4.11111111111111,0.444444444444444,2.22222222222222,1.22222222222222,0.222222222222222,6.059,3.17,3.5,0.0993,25.56,17.62,2.87,18.1111111111111,3.12,1.2,1,1.6,0.5,1.71542045790164,0.812509851042262,0.985525916944529,118.204832764699,500.45226436428,454.011403266764
2,2011,"CNJ02_1_151","R10C35","10","35",5.2,0.9,2.3,1.2,0.8,4.855,2.08,3.4,0.0517777777777778,25.09,17.572,2.673,22.1,2.87,1.1,1,2.4,0.6,1.54673319704031,0.762893720654598,0.990919496375429,92.5,483.816732030842,449.852520183405
2,2011,"CNJ02_1_152","R10C36","10","36",4,0.2,2.2,1.3,0.3,4.291,3.11,1.1,0.0532,18.865,18.03,2.24,24.9,3.045,1.3,1,1.3,0.4,1.03081102234105,0.242665902303273,0.989289934062583,124.704832764699,404.104806266448,453.318256086204
2,2011,"CNJ02_1_153","R10C37","10","37",4.2,0.8,2.2,0.8,0.4,5.213,4.597,2.125,0.0998,23.922,18.057,2.668,28.6,2.96,0.7,1,1.9,0.9,1.57510116488763,0.772610878158892,0.990498721715572,91.4096655293983,484.509879211402,447.079931461165
2,2011,"CNJ02_1_154","R10C38","10","38",4.44444444444444,1.11111111111111,2.44444444444444,0.555555555555556,0.333333333333333,5.61,2.51111111111111,1.6,0.0605555555555556,22.276,18.285,2.587,16.4,2.979,0.4,1,1.9,0.6,1.51732518228748,0.752095178004706,0.984841525034451,121.409665529398,495.600234100361,463.715463794603
2,2011,"CNJ02_1_155","R10C39","10","39",4.6,1,2.2,1.1,0.3,4.229,3,1.45,0.0482,21.818,16.68,2.086,19.6,2.743,0.8,1.4,2,0.9,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884
2,2011,"CNJ02_1_156","R10C40","10","40",4.3,0.8,2,0.9,0.6,5.30545454545455,3.12,1.3,0.0477272727272727,25.3472727272727,17.9081818181818,2.79,19.2727272727273,2.63545454545455,0.909090909090909,1.27272727272727,2.09090909090909,0.909090909090909,1.54769226255118,0.763233062680723,0.988972126098034,87.7048327646991,476.885260225242,445.693637100045
2,2011,"CNJ02_1_157","R10C41","10","41",3.8,1.1,2,0.7,0,4.894,3.67777777777778,2,0.0795555555555556,23.093,18.193,2.746,25.6,3.114,0.4,0.9,2.2,0.6,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884
2,2011,"CNJ02_1_16","R8C7","8","7",5.9,0,2.2,1.7,2,5.283,3.78571428571429,1.2,0.0851,24.736,18.748,2.874,25.2,2.971,0.3,1.1,1.9,1,1.59222175560965,0.7781703883425,0.990725898786352,94.5,488.668762294761,449.852520183405
2,2011,"CNJ02_1_167","R44C15","44","15",4.22222222222222,0.777777777777778,2,1.11111111111111,0.333333333333333,4.909,2.98,NA,0.0729,24.093,18.369,2.677,22.1,2.854,0.4,1.2,2,0.8,1.55970264097694,0.767417376822317,0.989861259338314,89.2048327646991,484.509879211402,449.159373002845
2,2011,"CNJ02_1_17","R8C8","8","8",4.2,0,2.6,0.7,0.9,7.129,4.09,1.6,0.0726,24.566,19.977,3.454,29.8,3.162,0.6,1.3,2,1,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004
2,2011,"CNJ02_1_171","R44C19","44","19",3.8,0.9,2,0.8,0.1,4.737,3.61,NA,0.0738,24.433,18.03,2.683,18.3,2.968,1.2,1,2,0.8,1.55385963140204,0.765396697060967,0.988521038427914,93.4096655293983,479.657848947482,447.079931461165
2,2011,"CNJ02_1_172","R44C20","44","20",4.4,0.6,2.2,1.4,0.2,4.148,3.46,1.73333333333333,0.0645,20.936,16.542,2.122,16.5,3.137,0.8,1.1,2.3,1,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004
2,2011,"CNJ02_1_177","R44C25","44","25",4.5,0.3,2.5,1,0.7,4.852,3.83,2.6,0.0985,19.012,17.423,2.178,23.9,2.969,0.7,1.2,2.4,1,1.42681825324825,0.71329874818965,0.986831972893886,125.704832764699,495.600234100361,471.340082780763
2,2011,"CNJ02_1_18","R8C9","8","9",5,1,1.5,2.2,0.3,3.101,2.54,NA,0.0433,19.73,17.56,2.178,26.2,2.99,0.9,1.1,1.7,0.8,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684
2,2011,"CNJ02_1_181","R44C29","44","29",4.6,0.4,2.3,0.9,1,6.388,3.27,1.46666666666667,0.0767,26.414,18.437,3.078,30.3,2.859,0.7,1.1,2,0.8,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004
2,2011,"CNJ02_1_182","R44C30","44","30",3.6,0.4,2.3,0.7,0.2,6.562,4.11,1.8,0.0851,25.605,19.204,3.214,26.5,3.158,1.7,0.7,2.2,0.9,1.64178987232125,0.793100078545195,0.986752704498007,112,500.45226436428,459.556580711244
2,2011,"CNJ02_1_186","R44C34","44","34",4.7,0.4,2.9,1.2,0.2,6.184,3.71,NA,0.1317,23.585,17.895,2.475,19.3,3.011,1.4,1.1,1.9,0.7,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884
2,2011,"CNJ02_1_187","R44C35","44","35",5,0.7,2.5,1.4,0.4,5.251,2.59,0.8,0.0555,21.479,17.436,2.373,20.7,2.594,1.2,1.1,1.8,0.7,1.64178987232125,0.793100078545195,0.986752704498007,112,500.45226436428,459.556580711244
2,2011,"CNJ02_1_188","R44C36","44","36",3.4,0,2.6,0.8,0,5.089,4.22,2.5,0.0986,22.689,16.773,2.233,19.5,3.071,1.5,1,2.1,0.8,1.70190355518297,0.809167995279986,0.98047771299605,124.704832764699,502.53170590596,458.863433530684
2,2011,"CNJ02_1_189","R44C37","44","37",4.5,0.6,2.1,1.8,0,3.974,2.92,1.675,0.0519,21.441,17.16,2.032,17,2.82,1.6,1,2.2,0.3,1.54196607619496,0.76119531668543,0.989720551283027,83.6144982940974,474.805818683563,445.000489919485
2,2011,"CNJ02_1_19","R8C10","8","10",5.2,0.5,2.3,1.9,0.5,3.146,3.36,NA,0.0553,17.48,16.06,1.706,13.9,2.94,1.3,0.9,2,0.9,1.53202469500885,0.757589764437744,0.990232504692228,95.5,494.907086919801,460.249727891804
2,2011,"CNJ02_1_191","R44C39","44","39",4.9,0,2.1,1.8,1,4.164,2.91,1.3,0.0356,22.001,16.627,2.108,16.6,2.909,1.5,1,2.1,0.7,1.66372368759721,0.799202888915253,0.984740628549792,123.204832764699,499.065970003161,457.477139169564
2,2011,"CNJ02_1_193","R44C41","44","41",5.5,0,3.1,1.7,0.7,6.297,2.62,1.76666666666667,0.0582,24.497,16.884,2.433,16.8,3.004,0.8,1,2.2,0.9,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565
2,2011,"CNJ02_1_198","R44C46","44","46",4.77777777777778,0.777777777777778,1.88888888888889,2,0.111111111111111,4.934,3.51,1.52,0.07,22.118,18.398,2.559,20.9,3.027,1.1,1,1.9,0.8,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884
2,2011,"CNJ02_1_2","R7C47","7","47",5.11111111111111,0.777777777777778,2.11111111111111,2,0.222222222222222,5.534,3.11,2.1,0.0707,21.765,17.795,2.579,18.7,2.856,1.5,0.9,2.1,0.7,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565
2,2011,"CNJ02_1_20","R8C11","8","11",5.6,0,3.3,0.8,1.5,7.109,4.4,2.75,0.091,23.768,18.159,2.555,28.2,2.86,0.7,1,1.7,0.9,1.53021394156238,0.75692358778945,0.991075532403861,106.5,488.668762294761,454.011403266764
2,2011,"CNJ02_1_200","R44C48","44","48",5.3,0.1,2.1,2.5,0.6,3.846,2.92,1.8,0.0725,19.691,16.972,2.004,18.1,3.142,0.8,0.8,2.4,0.7,1.54926909500924,0.763789290882834,0.988528163358954,117.5,494.907086919801,458.863433530684
2,2011,"CNJ02_1_201","R44C49","44","49",5.5,0,1.7,2.7,1.1,5.128,3.61,1.53333333333333,0.0719,24.29,20.563,3.262,23,3.045,1.3,1,1.8,0.3,1.51778478295269,0.752270011276068,0.990273416558168,96.2048327646991,491.441351017001,458.863433530684
2,2011,"CNJ02_1_203","R44C51","44","51",4.4,0,2.5,1.5,0.4,6.971,3.18,1.62,0.1099,26.302,18.821,3.238,18.7,3.036,1.4,1,2,0.9,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004
2,2011,"CNJ02_1_204","R44C52","44","52",4.55555555555556,0.333333333333333,2.44444444444444,1.66666666666667,0.111111111111111,5.007,2.75,0.5,0.0435,21.899,17.959,2.525,19.4,2.717,1.5,1,1.8,1,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684
