year,accession_name,accession,row,column,BL,BW,BM,NS,NP,NB,TBM,TY,SFY,MFW,PFR,Tacy,Brix,TA,PAC
2013,CNJ02_1_76,R9C13,9,13,19.65,16.86,2.1502,26.6,5.11111111111111,1.77777777777778,3.6252,175.65,103.05,1.65,41.521392415,40.5,7.699999999999999,2.62,2.145
2013,CNJ02_1_77,R9C14,9,14,23.44,16.86,2.5468,25.4,3.3,1.7,3.8222,208.45,131.05,2.25,36.66417233,21,9.24,2.79,1.935
2013,CNJ02_1_78,R9C15,9,15,19.26,14.93,1.8315,12.9,4.3,2.1,3.3543,227.2,150.4,1.75,34.59634151,51,8.469999999999999,2.65,2.0949999999999998
2013,CNJ02_1_79,R9C16,9,16,18.51,16.25,2.1477,16.7,4.55555555555556,2,3.8882,235.8,199.14999999999998,1.7999999999999998,14.952695124999998,21.5,8.36,2.4850000000000003,1.9
2013,CNJ02_1_8,R7C53,7,53,19.51,16.55,2.2366,19.8,5.8,2.7,4.9844,497.35,420.9,2.25,16.0747645055,16.5,8.36,2.7249999999999996,1.2000000000000002
2013,CNJ02_1_80,R9C17,9,17,20.68,18.86,2.9385,23.4,4.4,2.7,6.969,280.4,237.45000000000002,2.2,16.009721550000002,24,8.25,2.385,1.335
2013,CNJ02_1_81,R9C18,9,18,21.8444444444444,17.5222222222222,2.63311111111111,19,3.875,2.625,6.19377777777778,317.5,247.85,2.1500000000000004,21.62180949,24,7.04,2.66,1.745
2013,CNJ02_1_82,R9C19,9,19,24.02,17.22,2.988,20.6,3.9,2.7,7.033,227.05,169.35,2.2,30.036388246,27,8.690000000000001,2.575,1.6600000000000001
2013,CNJ02_1_83,R9C20,9,20,21.21,16.96,2.355,18.1,3.11111111111111,1.88888888888889,4.635,231.65,209.75,2.15,9.457606392999999,17,8.91,2.745,1.7
2013,CNJ02_1_84,R9C21,9,21,21.8,16.58,2.207,19.5,3.7,1.6,3.7,353.85,274.8,1.7,22.838662149999998,25,7.59,2.4749999999999996,1.595
2013,CNJ02_1_85,R9C22,9,22,20.87,15.33,1.965,19.9,5,1.7,3.111,314.25,224.3,1.85,24.818617585,19.5,9.02,2.37,1.065
2013,CNJ02_1_86,R9C23,9,23,22.09,14.96,2.1139,16,4.4,2.3,4.5086,241.85000000000002,173.55,2,29.42000279,27,8.36,2.75,1.3599999999999999
2013,CNJ02_1_87,R9C24,9,24,22.61,16.09,2.3708,22.9,4.375,2.5,5.3588,430.75,392.9,2,8.548973074,18,8.58,2.685,1.29
2013,CNJ02_1_88,R9C25,9,25,22.56,17.21,2.689,18.3,4.7,1.6,4.089,299,227.14999999999998,1.65,27.092824658999998,39.5,9.46,2.665,1.35
2013,CNJ02_1_89,R9C26,9,26,21.43,14.84,1.933,13.1,4.3,1.5,2.677,331.8,227.1,2.05,31.55181856,31,8.14,2.55,1.67
2013,CNJ02_1_9,R7C54,7,54,24.9333333333333,17.81,3.05177777777778,21.5,4.44444444444444,2,6.0786,324.5,280.25,2.05,17.950610759,22.5,8.8,2.6500000000000004,1.495
2013,CNJ02_1_90,R9C27,9,27,22.4,15.92,2.287,17.7,4.4,2.1,4.091,186.64999999999998,137.5,2.05,27.038065755,34,9.02,2.585,1.3199999999999998
2013,CNJ02_1_91,R9C28,9,28,22.87,17.45,2.583,19.1,2.77777777777778,1.77777777777778,4.535,96.05000000000001,32.95,2,59.335934050000006,36,8.58,2.625,NA
2013,CNJ02_1_92,R9C29,9,29,20.0555555555556,15.9333333333333,2.06244444444444,14.3333333333333,5.5,1.8,3.4076,494.7,431.35,2.25,12.636649245000001,26,8.58,2.62,1.3900000000000001
2013,CNJ02_1_93,R9C30,9,30,19.95,16.7,2.2552,21.8,4.2,2.6,5.4366,254.25,175.35000000000002,1.9,32.35571546,19.5,9.24,2.545,1.53
2013,CNJ02_1_94,R9C31,9,31,21.77,17.44,2.4725,18.4,5.4,2.8,6.0628,350.85,230.45000000000002,1.7999999999999998,34.283809995,33.5,8.690000000000001,2.535,1.34
2013,CNJ02_1_95,R9C32,9,32,20.51,15.74,2.081,15.6,3.9,1.8,3.3785,138.25,114.95,1.85,17.443806635,29.5,9.24,2.65,1.23
2013,CNJ02_1_96,R9C33,9,33,20.23,16.35,2.121,16.5,5.3,2.3,4.29,299.1,255.7,1.9,14.378565807000001,21.5,8.91,2.7,1.15
2013,CNJ02_1_97,R9C34,9,34,19.88,16.65,2.189,17.4,3.11111111111111,1.77777777777778,3.994,354.65,298.35,1.9,16.576621109999998,27.5,8.91,2.425,1.33
2013,CNJ02_1_98,R9C35,9,35,23.27,15.56,2.2253,14.8,3.8,1.8,4.078,202.25,129.65,1.9,35.690399915,18,7.92,2.45,1.41
2013,CNJ02_1_99,R9C36,9,36,20.3,16.26,2.245,26.8,4.4,1.6,3.406,423.8,321.35,1.9500000000000002,23.490677814999998,23.5,8.47,2.495,1.375
2013,Crimson_Queen,R7C43,7,43,23.56,18.63,2.94222222222222,20.6666666666667,5.2,2.7,6.9075,300.6,198.1,2.35,32.896400555,31.5,8.91,2.6799999999999997,1.435
2013,Mullica_Queen,R7C45,7,45,20.32,16.58,2.2838,21.3,6.1,2.2,4.4752,299.6,252.14999999999998,1.9,15.94955702,18,9.35,2.7,1.415
2011,Ben_Lear,NA,7,42,NA,NA,NA,NA,NA,NA,NA,558.55,355.25,2.1,37.15,36,8.1,2.315,NA
2012,Ben_Lear,NA,7,42,NA,NA,NA,NA,NA,NA,NA,289.2,108.69999999999999,2.1500000000000004,63.300000000000004,NA,NA,NA,1.13
2013,Ben_Lear,NA,7,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Crimson_Queen,NA,7,43,NA,NA,NA,NA,NA,NA,NA,628.15,376.70000000000005,2.55,39.1,27.5,8.7,2.335,NA
2011,Mullica_Queen,NA,7,45,NA,NA,NA,NA,NA,NA,NA,648.45,583.35,2.5,9.850000000000001,21.5,9.25,2.485,NA
2011,Stevens,NA,7,41,NA,NA,NA,NA,NA,NA,NA,574.55,430.45000000000005,2.85,24.95,15.5,8.899999999999999,2.575,NA
2012,Stevens,NA,7,41,NA,NA,NA,NA,NA,NA,NA,528.6,353.1,2.55,31.25,20.5,9.35,2.79,NA
2013,Stevens,NA,7,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
